modl,funcname,stable,grounded,gotos,returns,rettype,intypes,file,line
LinearAlgebra,convert,true,true,0,1,"LinearAlgebra.Transpose{Float64,Array{Float64,1}}","Type{LinearAlgebra.Transpose{Float64,Array{Float64,1}}},LinearAlgebra.Transpose{Float64,Array{Float64,1}}",/build/source/usr/share/julia/stdlib/v1.5/LinearAlgebra/src/adjtrans.jl,199
TensorBoardLogger,scalar_summary,true,true,0,1,TensorBoardLogger.tensorboard.Summary_Value,"String,Float64",/data/artem/stability/repo/Stability/pkgs/fresh6-10pkgs-ver/TensorBoardLogger/depot/packages/TensorBoardLogger/tMpIk/src/Loggers/LogValue.jl,18
ColorTypes,convert,true,true,0,1,"ARGB{Normed{UInt16,16}}","Type{ARGB{Normed{UInt16,16}}},RGB{Normed{UInt16,16}}",/data/artem/stability/repo/Stability/pkgs/fresh6-10pkgs-ver/TensorBoardLogger/depot/packages/ColorTypes/7OlxI/src/conversions.jl,73
ColorTypes,convert,true,true,0,1,XYZ{Float32},"Type{XYZ{Float32}},RGB{Normed{UInt8,8}}",/data/artem/stability/repo/Stability/pkgs/fresh6-10pkgs-ver/TensorBoardLogger/depot/packages/ColorTypes/7OlxI/src/conversions.jl,73
TensorBoardLogger,convert_to_CHW,false,false,15,1,"Union{Base.ReshapedArray{Float64,3,LinearAlgebra.Transpose{Float64,Array{Float64,2}},Tuple{Base.MultiplicativeInverses.SignedMultiplicativeInverse{Int64}}}, Array}","Array{Float64,2},ImageFormat",/data/artem/stability/repo/Stability/pkgs/fresh6-10pkgs-ver/TensorBoardLogger/depot/packages/TensorBoardLogger/tMpIk/src/ImageFormat.jl,19
TensorBoardLogger,get_file,false,false,1,2,"Union{IOStream, String}","TBLogger,String",/data/artem/stability/repo/Stability/pkgs/fresh6-10pkgs-ver/TensorBoardLogger/depot/packages/TensorBoardLogger/tMpIk/src/TBLogger.jl,152
ColorTypes,convert,true,true,0,1,Lab{Float32},"Type{Lab{Float32}},LCHab{Float32}",/data/artem/stability/repo/Stability/pkgs/fresh6-10pkgs-ver/TensorBoardLogger/depot/packages/ColorTypes/7OlxI/src/conversions.jl,73
ColorTypes,convert,true,true,0,1,ARGB{Float32},"Type{ARGB{Float32}},Gray{Normed{UInt8,8}}",/data/artem/stability/repo/Stability/pkgs/fresh6-10pkgs-ver/TensorBoardLogger/depot/packages/ColorTypes/7OlxI/src/conversions.jl,73
TensorBoardLogger,increment_step!,true,true,0,1,Int64,"TBLogger,Int64",/data/artem/stability/repo/Stability/pkgs/fresh6-10pkgs-ver/TensorBoardLogger/depot/packages/TensorBoardLogger/tMpIk/src/TBLogger.jl,184
TensorBoardLogger,scalar_summary,true,true,0,1,TensorBoardLogger.tensorboard.Summary_Value,"String,Float32",/data/artem/stability/repo/Stability/pkgs/fresh6-10pkgs-ver/TensorBoardLogger/depot/packages/TensorBoardLogger/tMpIk/src/Loggers/LogValue.jl,18
ColorTypes,convert,true,true,0,1,Luv{Float32},"Type{Luv{Float32}},LCHuv{Float64}",/data/artem/stability/repo/Stability/pkgs/fresh6-10pkgs-ver/TensorBoardLogger/depot/packages/ColorTypes/7OlxI/src/conversions.jl,73
ColorTypes,convert,true,true,0,1,RGBA{Float64},"Type{RGBA{Float64}},RGBA{Normed{UInt8,8}}",/data/artem/stability/repo/Stability/pkgs/fresh6-10pkgs-ver/TensorBoardLogger/depot/packages/ColorTypes/7OlxI/src/conversions.jl,73
TensorBoardLogger,summary_impl,true,true,0,1,TensorBoardLogger.tensorboard.Summary_Value,"String,TensorBoardLogger.PNGImage.PngImage",/data/artem/stability/repo/Stability/pkgs/fresh6-10pkgs-ver/TensorBoardLogger/depot/packages/TensorBoardLogger/tMpIk/src/logger_dispatch.jl,69
LibGit2,convert,true,true,1,1,LibGit2.GitSignature,"Type{LibGit2.GitSignature},LibGit2.Signature",/build/source/usr/share/julia/stdlib/v1.5/LibGit2/src/signature.jl,31
ColorTypes,convert,true,true,0,1,Gray{Float64},"Type{Gray{Float64}},Gray{Normed{UInt8,8}}",/data/artem/stability/repo/Stability/pkgs/fresh6-10pkgs-ver/TensorBoardLogger/depot/packages/ColorTypes/7OlxI/src/conversions.jl,73
TensorBoardLogger,histogram_summary,true,true,2,1,TensorBoardLogger.tensorboard.Summary_Value,"String,Array{Int64,1},Array{Float64,1}",/data/artem/stability/repo/Stability/pkgs/fresh6-10pkgs-ver/TensorBoardLogger/depot/packages/TensorBoardLogger/tMpIk/src/Loggers/LogHistograms.jl,43
ColorTypes,convert,true,true,0,1,"AGray{Normed{UInt16,16}}","Type{AGray{Normed{UInt16,16}}},AGray{Normed{UInt16,16}}",/data/artem/stability/repo/Stability/pkgs/fresh6-10pkgs-ver/TensorBoardLogger/depot/packages/ColorTypes/7OlxI/src/conversions.jl,72
TensorBoardLogger.PNGImage,convert,false,false,0,1,"Union{Bool, TensorBoardLogger.PNGImage.PngImage}","Type{TensorBoardLogger.PNGImage.PngImage},Base.ReshapedArray{RGB{Float64},2,Base.ReinterpretArray{RGB{Float64},3,Float64,Base.ReshapedArray{Float64,3,LinearAlgebra.Transpose{Float64,Array{Float64,2}},Tuple{Base.MultiplicativeInverses.SignedMultiplicativeInverse{Int64}}}},Tuple{Base.MultiplicativeInverses.SignedMultiplicativeInverse{Int64},Base.MultiplicativeInverses.SignedMultiplicativeInverse{Int64}}}",/data/artem/stability/repo/Stability/pkgs/fresh6-10pkgs-ver/TensorBoardLogger/depot/packages/TensorBoardLogger/tMpIk/src/PNG.jl,84
TensorBoardLogger,#log_value#32,true,true,0,1,Nothing,"Int64,typeof(log_value),TBLogger,String,Irrational{:π}",/data/artem/stability/repo/Stability/pkgs/fresh6-10pkgs-ver/TensorBoardLogger/depot/packages/TensorBoardLogger/tMpIk/src/Loggers/LogValue.jl,8
LinearAlgebra,convert,true,false,0,0,Union{},"Type{UnitRange{Int64}},LinearAlgebra.Factorization",/build/source/usr/share/julia/stdlib/v1.5/LinearAlgebra/src/factorization.jl,55
StaticArrays,convert,true,true,0,1,"StaticArrays.SArray{Tuple{4,4},Float32,2,16}","Type{StaticArrays.SArray{Tuple{4,4},Float32,2,16}},StaticArrays.SArray{Tuple{4,4},Float32,2,16}",/data/artem/stability/repo/Stability/pkgs/fresh6-10pkgs-ver/TensorBoardLogger/depot/packages/StaticArrays/qd9eq/src/convert.jl,12
TensorBoardLogger,create_eventfile,true,true,0,1,"Tuple{String,IOStream}","String,Nothing,Float64",/data/artem/stability/repo/Stability/pkgs/fresh6-10pkgs-ver/TensorBoardLogger/depot/packages/TensorBoardLogger/tMpIk/src/TBLogger.jl,97
ColorTypes,convert,true,true,0,1,Luv{Float64},"Type{Luv{Float64}},RGB{Float64}",/data/artem/stability/repo/Stability/pkgs/fresh6-10pkgs-ver/TensorBoardLogger/depot/packages/ColorTypes/7OlxI/src/conversions.jl,73
ColorTypes,convert,true,true,0,1,"AGray{Normed{UInt8,8}}","Type{AGray{Normed{UInt8,8}}},AGray{Normed{UInt8,8}}",/data/artem/stability/repo/Stability/pkgs/fresh6-10pkgs-ver/TensorBoardLogger/depot/packages/ColorTypes/7OlxI/src/conversions.jl,72
ColorTypes,convert,true,true,0,1,"ARGB{Normed{UInt8,8}}","Type{ARGB{Normed{UInt8,8}}},ARGB{Normed{UInt16,16}}",/data/artem/stability/repo/Stability/pkgs/fresh6-10pkgs-ver/TensorBoardLogger/depot/packages/ColorTypes/7OlxI/src/conversions.jl,73
StaticArrays,convert,true,true,0,1,"StaticArrays.SArray{Tuple{3,3},Float64,2,9}","Type{StaticArrays.SArray{Tuple{3,3},Float64,2,9}},StaticArrays.SArray{Tuple{3,3},Int64,2,9}",/data/artem/stability/repo/Stability/pkgs/fresh6-10pkgs-ver/TensorBoardLogger/depot/packages/StaticArrays/qd9eq/src/convert.jl,10
ColorTypes,convert,true,true,0,1,Lab{Float32},"Type{Lab},RGB{Float32}",/data/artem/stability/repo/Stability/pkgs/fresh6-10pkgs-ver/TensorBoardLogger/depot/packages/ColorTypes/7OlxI/src/conversions.jl,73
TensorBoardLogger,preprocess,true,true,0,1,"Array{Pair{String,Any},1}","String,Array{Complex{Float32},1},Array{Pair{String,Any},1}",/data/artem/stability/repo/Stability/pkgs/fresh6-10pkgs-ver/TensorBoardLogger/depot/packages/TensorBoardLogger/tMpIk/src/logger_dispatch.jl,96
ColorTypes,convert,true,true,0,1,Gray{Float32},"Type{Gray{Float32}},Gray{Normed{UInt8,8}}",/data/artem/stability/repo/Stability/pkgs/fresh6-10pkgs-ver/TensorBoardLogger/depot/packages/ColorTypes/7OlxI/src/conversions.jl,73
CSV,convert,true,true,0,1,CSV.PosLen,"Type{CSV.PosLen},UInt64",/data/artem/stability/repo/Stability/pkgs/fresh6-10pkgs-ver/TensorBoardLogger/depot/packages/CSV/la2cd/src/utils.jl,102
ColorTypes,convert,true,true,0,1,RGB{Float32},"Type{RGB{Float32}},Gray{Float32}",/data/artem/stability/repo/Stability/pkgs/fresh6-10pkgs-ver/TensorBoardLogger/depot/packages/ColorTypes/7OlxI/src/conversions.jl,73
ColorTypes,convert,true,true,0,1,"RGB{Normed{UInt16,16}}","Type{RGB{Normed{UInt16,16}}},RGB{Float64}",/data/artem/stability/repo/Stability/pkgs/fresh6-10pkgs-ver/TensorBoardLogger/depot/packages/ColorTypes/7OlxI/src/conversions.jl,73
ColorTypes,convert,true,true,0,1,"GrayA{Normed{UInt16,16}}","Type{GrayA{Normed{UInt16,16}}},AGray{Normed{UInt16,16}}",/data/artem/stability/repo/Stability/pkgs/fresh6-10pkgs-ver/TensorBoardLogger/depot/packages/ColorTypes/7OlxI/src/conversions.jl,73
TensorBoardLogger,#log_text#34,true,true,0,1,Nothing,"Int64,typeof(log_text),TBLogger,String,Array{Int64,1}",/data/artem/stability/repo/Stability/pkgs/fresh6-10pkgs-ver/TensorBoardLogger/depot/packages/TensorBoardLogger/tMpIk/src/Loggers/LogText.jl,9
ColorTypes,convert,true,true,0,1,Gray{Float64},"Type{Gray{Float64}},Gray{Normed{UInt16,16}}",/data/artem/stability/repo/Stability/pkgs/fresh6-10pkgs-ver/TensorBoardLogger/depot/packages/ColorTypes/7OlxI/src/conversions.jl,73
ColorTypes,convert,true,true,0,1,XYZ{Float64},"Type{XYZ{Float64}},RGB{Float64}",/data/artem/stability/repo/Stability/pkgs/fresh6-10pkgs-ver/TensorBoardLogger/depot/packages/ColorTypes/7OlxI/src/conversions.jl,73
ColorTypes,convert,true,true,0,1,Luv{Float32},"Type{Luv{Float32}},RGB{Normed{UInt8,8}}",/data/artem/stability/repo/Stability/pkgs/fresh6-10pkgs-ver/TensorBoardLogger/depot/packages/ColorTypes/7OlxI/src/conversions.jl,73
ColorTypes,convert,true,true,0,1,"Gray{Normed{UInt16,16}}","Type{Gray{Normed{UInt16,16}}},Gray{Float64}",/data/artem/stability/repo/Stability/pkgs/fresh6-10pkgs-ver/TensorBoardLogger/depot/packages/ColorTypes/7OlxI/src/conversions.jl,73
TensorBoardLogger,construct_tensor_string_val,true,false,4,1,"Array{Array{UInt8,1},1}","Array{Int64,1}",/data/artem/stability/repo/Stability/pkgs/fresh6-10pkgs-ver/TensorBoardLogger/depot/packages/TensorBoardLogger/tMpIk/src/Loggers/LogText.jl,33
ColorTypes,convert,true,true,0,1,RGBA{Float64},"Type{RGBA{Float64}},ARGB{Normed{UInt8,8}}",/data/artem/stability/repo/Stability/pkgs/fresh6-10pkgs-ver/TensorBoardLogger/depot/packages/ColorTypes/7OlxI/src/conversions.jl,73
StaticArrays,convert,true,true,0,1,"StaticArrays.SArray{Tuple{2,2},Float64,2,4}","Type{StaticArrays.SArray{Tuple{2,2},Float64,2,4}},StaticArrays.SArray{Tuple{2,2},Float64,2,4}",/data/artem/stability/repo/Stability/pkgs/fresh6-10pkgs-ver/TensorBoardLogger/depot/packages/StaticArrays/qd9eq/src/convert.jl,12
ColorTypes,convert,true,true,0,1,Luv{Float32},"Type{Luv{Float32}},LCHuv{Float32}",/data/artem/stability/repo/Stability/pkgs/fresh6-10pkgs-ver/TensorBoardLogger/depot/packages/ColorTypes/7OlxI/src/conversions.jl,73
StaticArrays,convert,true,true,0,1,"StaticArrays.SArray{Tuple{3,3},Float32,2,9}","Type{StaticArrays.SArray{Tuple{3,3},Float32,2,9}},StaticArrays.SArray{Tuple{3,3},Float32,2,9}",/data/artem/stability/repo/Stability/pkgs/fresh6-10pkgs-ver/TensorBoardLogger/depot/packages/StaticArrays/qd9eq/src/convert.jl,12
ColorTypes,convert,true,true,0,1,ARGB{Float32},"Type{ARGB{Float32}},ARGB{Normed{UInt8,8}}",/data/artem/stability/repo/Stability/pkgs/fresh6-10pkgs-ver/TensorBoardLogger/depot/packages/ColorTypes/7OlxI/src/conversions.jl,73
ColorTypes,convert,true,true,0,1,ARGB{Float64},"Type{ARGB{Float64}},RGBA{Float32}",/data/artem/stability/repo/Stability/pkgs/fresh6-10pkgs-ver/TensorBoardLogger/depot/packages/ColorTypes/7OlxI/src/conversions.jl,73
TensorBoardLogger,#log_histogram#36,true,false,0,1,Nothing,"Int64,typeof(log_histogram),TBLogger,String,Array{Float64,2}",/data/artem/stability/repo/Stability/pkgs/fresh6-10pkgs-ver/TensorBoardLogger/depot/packages/TensorBoardLogger/tMpIk/src/Loggers/LogHistograms.jl,25
ColorTypes,convert,true,true,0,1,"RGBA{Normed{UInt16,16}}","Type{RGBA{Normed{UInt16,16}}},ARGB{Float32}",/data/artem/stability/repo/Stability/pkgs/fresh6-10pkgs-ver/TensorBoardLogger/depot/packages/ColorTypes/7OlxI/src/conversions.jl,73
TensorBoardLogger.PNGImage,check_valid_png,true,true,4,5,Bool,"Array{UInt8,1}",/data/artem/stability/repo/Stability/pkgs/fresh6-10pkgs-ver/TensorBoardLogger/depot/packages/TensorBoardLogger/tMpIk/src/PNG.jl,36
